gen1	gen2	phenotype	pvalue
R	RRR	weight	0.24859081804694794
R	RRS	weight	0.0337617962196195
R	RS	weight	0.5303548018941305
R	RSP	weight	0.4005615052034176
R	RSR	weight	0.9382395982676859
R	RSS	weight	0.31941817528210537
R	S	weight	0.9586101772677732
R	SP	weight	0.07160241899910447
R	SPP	weight	0.19940839430053503
R	SPR	weight	0.683708164486174
R	SPS	weight	0.35117875647192487
R	SR	weight	0.12310390266344118
R	SRP	weight	0.692204837769485
R	SRR	weight	0.2376950199692125
R	SRS	weight	0.8609422122843119
R	SS	weight	0.9054589966485379
R	SSP	weight	0.4044600993436809
R	SSR	weight	0.4771097199410056
R	SSS	weight	0.38012603465626316
RP	P	weight	0.19687225201636804
RP	PP	weight	0.4668830138159593
RP	PPP	weight	0.49950595469849446
RP	PPR	weight	0.7442071360007749
RP	PPS	weight	0.9018052853772054
RP	PR	weight	0.7689359530133458
RP	PRP	weight	0.9150420143828011
RP	PRR	weight	0.2261243983979384
RP	PRS	weight	0.42279179890584506
RP	PS	weight	0.4120786745941496
RP	PSP	weight	0.9703010069328546
RP	PSR	weight	0.26400979440569305
RP	PSS	weight	0.8436920998970695
RP	R	weight	0.9275360929076978
RP	RP	weight	0.1955515011180008
RP	RPP	weight	0.33337932551551686
RP	RPR	weight	0.9003562176443576
RP	RPS	weight	0.2830038853667154
RP	RR	weight	0.5907271009450963
RP	RRP	weight	0.6019299704980053
RP	RRR	weight	0.06663152979568843
RP	RRS	weight	0.15397346525868338
RP	RS	weight	0.7670706034113719
RP	RSP	weight	0.2373914977728223
RP	RSR	weight	0.4673929359994736
RP	RSS	weight	0.389477305683229
RP	S	weight	0.5896356944106045
RP	SP	weight	0.6722230297088378
RP	SPP	weight	0.38743453395117355
RP	SPR	weight	0.7808951311794213
RP	SPS	weight	0.24721731423038817
RP	SR	weight	0.3497766522055177
RP	SRP	weight	0.07236083632266532
RP	SRR	weight	0.006414117003572306
RP	SRS	weight	0.054327283462804354
RP	SS	weight	0.9154183629386938
RP	SSP	weight	0.4986872175564888
RP	SSR	weight	0.36608858773715214
RP	SSS	weight	0.34492121803182507
RPP	P	weight	0.7220533296514992
RPP	PP	weight	0.4746570700475964
RPP	PPP	weight	0.025742038648362664
RPP	PPR	weight	0.6400998254887843
RPP	PPS	weight	0.7606756416879884
RPP	PR	weight	0.27816805544390466
RPP	PRP	weight	0.14047416781319333
RPP	PRR	weight	0.8765950507031549
RPP	PRS	weight	0.24766629086879022
RPP	PS	weight	0.31020237116391924
RPP	PSP	weight	0.5270432303014327
RPP	PSR	weight	0.3088885024647765
RPP	PSS	weight	0.6415426894937593
RPP	R	weight	0.5457180428917769
RPP	RP	weight	0.9337144088340776
RPP	RPP	weight	0.9092815907093162
RPP	RPR	weight	0.6761128870419162
RPP	RPS	weight	0.044974259359002455
RPP	RR	weight	0.07095421014039283
RPP	RRP	weight	0.6273443142000417
RPP	RRR	weight	0.3748479805653403
RPP	RRS	weight	0.09333102355501366
RPP	RS	weight	0.24890405455642928
RPP	RSP	weight	0.1692698099456056
RPP	RSR	weight	0.27397702803769575
RPP	RSS	weight	0.20967371043374972
RPP	S	weight	0.6764602363158666
RPP	SP	weight	0.1739120619185287
RPP	SPP	weight	0.7823667860610292
RPP	SPR	weight	0.6009365719510947
RPP	SPS	weight	0.2844231392286808
RPP	SR	weight	0.19212502651724506
RPP	SRP	weight	0.8287305271835347
RPP	SRR	weight	0.7320189358335257
RPP	SRS	weight	0.379584757840174
RPP	SS	weight	0.7870902337773723
RPP	SSP	weight	0.4168788083056558
RPP	SSR	weight	0.38329816174168563
RPP	SSS	weight	0.819543396383217
RPR	P	weight	0.30414316968981037
RPR	PP	weight	0.05276474713900292
RPR	PPP	weight	0.8510338699604848
RPR	PPR	weight	0.9394743022374582
RPR	PPS	weight	0.6885338522182666
RPR	PR	weight	0.2920677580589932
RPR	PRP	weight	0.3205123955160424
RPR	PRR	weight	0.29083654353228106
RPR	PRS	weight	0.27671973933812055
RPR	PS	weight	0.43799630913169885
RPR	PSP	weight	0.8066737320288355
RPR	PSR	weight	0.8813166414983854
RPR	PSS	weight	0.49644860653657596
RPR	R	weight	0.8239114125903957
RPR	RP	weight	0.9917717675995746
RPR	RPP	weight	0.2779720994235563
RPR	RPR	weight	0.7301260921658701
RPR	RPS	weight	0.21853213145816996
RPR	RR	weight	0.7267353216163803
RPR	RRP	weight	0.7676948828397194
RPR	RRR	weight	0.67184558393295
RPR	RRS	weight	0.30644016951113107
RPR	RS	weight	0.632315287944968
RPR	RSP	weight	0.3163857834855085
RPR	RSR	weight	0.7066359547511917
RPR	RSS	weight	0.9491578501508513
RPR	S	weight	0.6401500331543718
RPR	SP	weight	0.4194629205422692
RPR	SPP	weight	0.14624827110146443
RPR	SPR	weight	0.23529432983934273
RPR	SPS	weight	0.8248819840977625
RPR	SR	weight	0.43810580037401003
RPR	SRP	weight	0.837020330530859
RPR	SRR	weight	0.4271347676547784
RPR	SRS	weight	0.9125701506942552
RPR	SS	weight	0.9798848656258773
RPR	SSP	weight	0.8729026134098653
RPR	SSR	weight	0.1381594116997622
RPR	SSS	weight	0.04930089078960542
RPS	P	weight	0.2469077695454066
RPS	PP	weight	0.5949107543953837
RPS	PPP	weight	0.6561294001295559
RPS	PPR	weight	0.4090573702558944
RPS	PPS	weight	0.2701647850596127
RPS	PR	weight	0.46057061003931976
RPS	PRP	weight	0.6328076738457575
RPS	PRR	weight	0.7105405208014938
RPS	PRS	weight	0.34306615210515357
RPS	PS	weight	0.25320032767343437
RPS	PSP	weight	0.5833793606840157
RPS	PSR	weight	0.9246411715021166
RPS	PSS	weight	0.07692057062228674
RPS	R	weight	0.5204865338088636
RPS	RP	weight	0.8264162704600615
RPS	RPP	weight	0.7160028914590573
RPS	RPR	weight	0.026494860292667344
RPS	RPS	weight	0.8151012186218146
RPS	RR	weight	0.05335761552255447
RPS	RRP	weight	0.6547743562878802
RPS	RRR	weight	0.5184942813799525
RPS	RRS	weight	0.25393019834058694
RPS	RS	weight	0.1624473693479508
RPS	RSP	weight	0.1719663823845653
RPS	RSR	weight	0.6647081666249685
RPS	RSS	weight	0.7383915522736421
RPS	S	weight	0.413148035412891
RPS	SP	weight	0.08835669487948039
RPS	SPP	weight	0.6460017707568082
RPS	SPR	weight	0.3677208651429493
RPS	SPS	weight	0.09637280585327934
RPS	SR	weight	0.42389435310325607
RPS	SRP	weight	0.42449435193443785
RPS	SRR	weight	0.040321604037027226
RPS	SRS	weight	0.44139844589631716
RPS	SS	weight	0.15191155761524577
RPS	SSP	weight	0.08390024530673501
RPS	SSR	weight	0.5185216997522493
RPS	SSS	weight	0.31206014479591426
RR	P	weight	0.5154991644450575
RR	PP	weight	0.22372281894977253
RR	PPP	weight	0.17408813607627494
RR	PPR	weight	0.3177094136100468
RR	PPS	weight	0.08387932290412148
RR	PR	weight	0.3683416970768498
RR	PRP	weight	0.5764416215012675
RR	PRR	weight	0.4717956758187092
RR	PRS	weight	0.6219773940162301
RR	PS	weight	0.2331510504351878
RR	PSP	weight	0.5067019667197937
RR	PSR	weight	0.5883470978134285
RR	PSS	weight	0.6266972933539616
RR	R	weight	0.671330365472247
RR	RP	weight	0.5772072009088701
RR	RPP	weight	0.11754581061347402
RR	RPR	weight	0.9030371106018527
RR	RPS	weight	0.1753264608860774
RR	RR	weight	0.06672721927407999
RR	RRP	weight	0.003709242681145586
RR	RRR	weight	0.13062844925201833
RR	RRS	weight	0.9448185332981365
RR	RS	weight	0.39582089641427975
RR	RSP	weight	0.48052457699494266
RR	RSR	weight	0.43554586848532284
RR	RSS	weight	0.44289602373263515
RR	S	weight	0.4941166419048729
RR	SP	weight	0.1879098026771462
RR	SPP	weight	0.6029249675161296
RR	SPR	weight	0.7359139112911375
RR	SPS	weight	0.9817083439231304
RR	SR	weight	0.3498182874912559
RR	SRP	weight	0.1598380477091934
RR	SRR	weight	0.1416712528962749
RR	SRS	weight	0.5873062702919986
RR	SS	weight	0.9929740193063166
RR	SSP	weight	0.15008923886967662
RR	SSR	weight	0.6430764071115697
RR	SSS	weight	0.5223525084680514
RRP	P	weight	0.3278353628152325
RRP	PP	weight	0.14191788752712564
RRP	PPP	weight	0.6855888637872816
RRP	PPR	weight	0.992897188994495
RRP	PPS	weight	0.04676478503359349
RRP	PR	weight	0.04799287709981781
RRP	PRP	weight	0.5038501161599594
RRP	PRR	weight	0.4897038324116585
RRP	PRS	weight	0.11974178432211435
RRP	PS	weight	0.7374068190519709
RRP	PSP	weight	0.3573247193499014
RRP	PSR	weight	0.9382174434887411
RRP	PSS	weight	0.4240098509243124
RRP	R	weight	0.016599217234570474
RRP	RP	weight	0.5424856092444653
RRP	RPP	weight	0.7190951560467136
RRP	RPR	weight	0.48336583350319395
RRP	RPS	weight	0.9661638991267161
RRP	RR	weight	0.6132673412094923
RRP	RRP	weight	0.17385027731272706
RRP	RRR	weight	0.8584495722792891
RRP	RRS	weight	0.915839668619191
RRP	RS	weight	0.5052350724406075
RRP	RSP	weight	0.5966635861313159
RRP	RSR	weight	0.44646526238098694
RRP	RSS	weight	0.8505055820279785
RRP	S	weight	0.13065721281923492
RRP	SP	weight	0.5167246660818076
RRP	SPP	weight	0.8830452008036335
RRP	SPR	weight	0.1018047049152665
RRP	SPS	weight	0.886583469736648
RRP	SR	weight	0.5534178510592972
RRP	SRP	weight	0.8155831024172459
RRP	SRR	weight	0.1090074612855938
RRP	SRS	weight	0.06289695473744872
RRP	SS	weight	0.260665903767864
RRP	SSP	weight	0.18953913439029646
RRP	SSR	weight	0.5728597904610042
RRP	SSS	weight	0.19660645598526993
RRR	P	weight	0.1331806703689783
RRR	PP	weight	0.6217846551504017
RRR	PPP	weight	0.558111019889246
RRR	PPR	weight	0.8568897686393858
RRR	PPS	weight	0.6975830500554495
RRR	PR	weight	0.5864342785218014
RRR	PRP	weight	0.602391190045301
RRR	PRR	weight	0.2357199971410293
RRR	PRS	weight	0.9543977769248502
RRR	PS	weight	0.1768402591694309
RRR	PSP	weight	0.7872684887330471
RRR	PSR	weight	0.23645028129068923
RRR	PSS	weight	0.0569743502827621
RRR	R	weight	0.5603351305578824
RRR	RP	weight	0.3885728479092728
RRR	RPP	weight	0.7246859564921658
RRR	RPR	weight	0.5569496630554153
RRR	RPS	weight	0.12701924136959863
RRR	RR	weight	0.815389807839516
RRR	RRP	weight	0.389784247888461
RRR	RRR	weight	0.3894854610617158
RRR	RRS	weight	0.9774565358662526
RRR	RS	weight	0.3242508352457585
RRR	RSP	weight	0.6625730184262638
RRR	RSR	weight	0.6099692918689853
RRR	RSS	weight	0.8706216335275038
RRR	S	weight	0.8490582961539315
RRR	SP	weight	0.8580085847614416
RRR	SPP	weight	0.44414297885477383
RRR	SPR	weight	0.19601064149492886
RRR	SPS	weight	0.9008661748171074
RRR	SR	weight	0.5407989904006183
RRR	SRP	weight	0.8868925144500681
RRR	SRR	weight	0.5671267217644941
RRR	SRS	weight	0.701848940735699
RRR	SS	weight	0.9280515171370586
RRR	SSP	weight	0.7408371415678635
RRR	SSR	weight	0.20743846119076237
RRR	SSS	weight	0.735173119382264
RRS	P	weight	0.7254995396601877
RRS	PP	weight	0.2294441059494624
RRS	PPP	weight	0.4721510350754453
RRS	PPR	weight	0.42826934334053046
RRS	PPS	weight	0.46337258870717013
RRS	PR	weight	0.11653820403269588
RRS	PRP	weight	0.8946487464338126
RRS	PRR	weight	0.3167732445906535
RRS	PRS	weight	0.04185164324188184
RRS	PS	weight	0.8448290646081695
RRS	PSP	weight	0.8688100580708017
RRS	PSR	weight	0.7376947268528795
RRS	PSS	weight	0.5838525928651276
RRS	R	weight	0.3544726032639024
RRS	RP	weight	0.010744864243946495
RRS	RPP	weight	0.3442297913765052
RRS	RPR	weight	0.03466686828410248
RRS	RPS	weight	0.6986403944360833
RRS	RR	weight	0.776360927467167
RRS	RRP	weight	0.3749129896865946
RRS	RRR	weight	0.4456187836039649
RRS	RRS	weight	0.9524942289697117
RRS	RS	weight	0.4366237812406165
RRS	RSP	weight	0.1953048693347753
RRS	RSR	weight	0.9841684923403178
RRS	RSS	weight	0.7941493900900588
RRS	S	weight	0.48690939813911505
RRS	SP	weight	0.2513819787664302
RRS	SPP	weight	0.748820812303097
RRS	SPR	weight	0.25649824755729
RRS	SPS	weight	0.7111689594864985
RRS	SR	weight	0.33993026079046473
RRS	SRP	weight	0.6410379234809402
RRS	SRR	weight	0.28926947960688787
RRS	SRS	weight	0.7647260204148593
RRS	SS	weight	0.11117509118603941
RRS	SSP	weight	0.3117198178800431
RRS	SSR	weight	0.7242845336648058
RRS	SSS	weight	0.2838353168971751
RS	P	weight	0.5782444915134963
RS	PP	weight	0.9507259982704788
RS	PPP	weight	0.9411609131618364
RS	PPR	weight	0.031545574448477165
RS	PPS	weight	0.30336630760091554
RS	PR	weight	0.5568351893345922
RS	PRP	weight	0.8841117194936734
RS	PRR	weight	0.8762809425209013
RS	PRS	weight	0.3273294849342523
RS	PS	weight	0.03356531538966745
RS	PSP	weight	0.2446231791849639
RS	PSR	weight	0.4328938933098302
RS	PSS	weight	0.5570716192755001
RS	R	weight	0.9605723734039312
RS	RP	weight	0.10419567100821392
RS	RPP	weight	0.04616814975632344
RS	RPR	weight	0.08726275636191017
RS	RPS	weight	0.7338134494042635
RS	RR	weight	0.9077844474438252
RS	RRP	weight	0.4417235590191214
RS	RRR	weight	0.5469353039573764
RS	RRS	weight	0.17184811395405242
RS	RS	weight	0.6684613504608727
RS	RSP	weight	0.16054305054867413
RS	RSR	weight	0.2626079042871656
RS	RSS	weight	0.5459719299409754
RS	S	weight	0.49453120188049327
RS	SP	weight	0.22102560936177595
RS	SPP	weight	0.7217123478035403
RS	SPR	weight	0.12742265554102417
RS	SPS	weight	0.059825443667532174
RS	SR	weight	0.44085632839434497
RS	SRP	weight	0.31246803358508957
RS	SRR	weight	0.1700089693391984
RS	SRS	weight	0.8239207775498105
RS	SS	weight	0.5702354211257679
RS	SSP	weight	0.5812830117158335
RS	SSR	weight	0.6368021805987316
RS	SSS	weight	0.7403778868416774
RSP	P	weight	0.7286961074002546
RSP	PP	weight	0.3766942067275111
RSP	PPP	weight	0.9049732895901075
RSP	PPR	weight	0.9937209709870065
RSP	PPS	weight	0.0005510123605279027
RSP	PR	weight	0.5300381900249398
RSP	PRP	weight	0.637470722530658
RSP	PRR	weight	0.5278409948709754
RSP	PRS	weight	0.5803818115777222
RSP	PS	weight	0.7757862251597274
RSP	PSP	weight	0.2910935434342885
RSP	PSR	weight	0.4228374453459366
RSP	PSS	weight	0.9870508964873091
RSP	R	weight	0.5566086039352711
RSP	RP	weight	0.6509153022635376
RSP	RPP	weight	0.22839597136781442
RSP	RPR	weight	0.8730724753182988
RSP	RPS	weight	0.44459976354443376
RSP	RR	weight	0.4083919700053974
RSP	RRP	weight	0.9630152258360468
RSP	RRR	weight	0.8839951077242144
RSP	RRS	weight	0.878268419396591
RSP	RS	weight	0.8805984123319567
RSP	RSP	weight	0.019828514209262793
RSP	RSR	weight	0.7968570920386184
RSP	RSS	weight	0.06361992538645778
RSP	S	weight	0.6731567668511519
RSP	SP	weight	0.8396066712938982
RSP	SPP	weight	0.44710400557924945
RSP	SPR	weight	0.8284581356534745
RSP	SPS	weight	0.5833225194137798
RSP	SR	weight	0.055792920500733256
RSP	SRP	weight	0.545561703880807
RSP	SRR	weight	0.6027085426771882
RSP	SRS	weight	0.5647539135473917
RSP	SS	weight	0.8447075996768404
RSP	SSP	weight	0.515183308859254
RSP	SSR	weight	0.34659080633697126
RSP	SSS	weight	0.44171825660080155
RSR	P	weight	0.396925894829969
RSR	PP	weight	0.6162051786787538
RSR	PPP	weight	0.5286134007110875
RSR	PPR	weight	0.43182872336316047
RSR	PPS	weight	0.46295790228634237
RSR	PR	weight	0.4135888008046962
RSR	PRP	weight	0.8030577108023353
RSR	PRR	weight	0.34548529166161757
RSR	PRS	weight	0.45396820439613683
RSR	PS	weight	0.25942355293982156
RSR	PSP	weight	0.6817647226068556
RSR	PSR	weight	0.8455248119530497
RSR	PSS	weight	0.9195645076059201
RSR	R	weight	0.13159067150599812
RSR	RP	weight	0.763674115163807
RSR	RPP	weight	0.6233131724312855
RSR	RPR	weight	0.9564337568833178
RSR	RPS	weight	0.8157645783059314
RSR	RR	weight	0.3470937271569037
RSR	RRP	weight	0.9179526088534822
RSR	RRR	weight	0.3866433497883355
RSR	RRS	weight	0.16052525363690895
RSR	RS	weight	0.8643596311178995
RSR	RSP	weight	0.35982387995919385
RSR	RSR	weight	0.7278831804983735
RSR	RSS	weight	0.34538601654251
RSR	S	weight	0.033551500447653426
RSR	SP	weight	0.2520553458954832
RSR	SPP	weight	0.9522535831538556
RSR	SPR	weight	0.6885806319087012
RSR	SPS	weight	0.9953203667325335
RSR	SR	weight	0.7152871778377158
RSR	SRP	weight	0.3783062005172727
RSR	SRR	weight	0.673145521929485
RSR	SRS	weight	0.3007787172194172
RSR	SS	weight	0.7287819249066546
RSR	SSP	weight	0.9566318598134744
RSR	SSR	weight	0.9090053492809176
RSR	SSS	weight	0.4887187510200458
RSS	P	weight	0.092645657215078
RSS	PP	weight	0.5755752727964781
RSS	PPP	weight	0.5306146428358093
RSS	PPR	weight	0.5054194512939978
RSS	PPS	weight	0.7642541816572546
RSS	PR	weight	0.6050205499727582
RSS	PRP	weight	0.6482252333569968
RSS	PRR	weight	0.5375939345028646
RSS	PRS	weight	0.13451998765915563
RSS	PS	weight	0.25041107956235964
RSS	PSP	weight	0.4546629728584526
RSS	PSR	weight	0.4791597648036554
RSS	PSS	weight	0.4099972924012377
RSS	R	weight	0.42634748072963924
RSS	RP	weight	0.4277623673497952
RSS	RPP	weight	0.041886322248969154
RSS	RPR	weight	0.6681344290511323
RSS	RPS	weight	0.28307263871860777
RSS	RR	weight	0.7749482950585433
RSS	RRP	weight	0.9683317777812379
RSS	RRR	weight	0.05925712242455494
RSS	RRS	weight	0.035636985964266676
RSS	RS	weight	0.921015223900861
RSS	RSP	weight	0.25769834653123924
RSS	RSR	weight	0.07504213300602991
RSS	RSS	weight	0.9077407174945249
RSS	S	weight	0.20026796577540606
RSS	SP	weight	0.10825718852491062
RSS	SPP	weight	0.4778337871376588
RSS	SPR	weight	0.9295980850774669
RSS	SPS	weight	0.79831817034286
RSS	SR	weight	0.5701919318977146
RSS	SRP	weight	0.992758481601706
RSS	SRR	weight	0.721529336296333
RSS	SRS	weight	0.15362142098936915
RSS	SS	weight	0.18132543958219083
RSS	SSP	weight	0.23644917116024788
RSS	SSR	weight	0.9169806154732723
RSS	SSS	weight	0.39622739677675234
S	P	weight	0.4086718570167711
S	PP	weight	0.5355275235698908
S	PPP	weight	0.6482718893776425
S	PPR	weight	0.5002175997416245
S	PPS	weight	0.32904052681677953
S	PR	weight	0.9327503414502528
S	PRP	weight	0.15738614762043013
S	PRR	weight	0.7394428228991455
S	PRS	weight	0.9349467745941061
S	PS	weight	0.8272195498999803
S	PSP	weight	0.9266652686674343
S	PSR	weight	0.41108151528110903
S	PSS	weight	0.9869142308638919
S	R	weight	0.3324981132695929
S	RP	weight	0.6142120949554913
S	RPP	weight	0.8284777069815304
S	RPR	weight	0.09287153229118683
S	RPS	weight	0.13068819054528014
S	RR	weight	0.45578976226267465
S	RRP	weight	0.44866306653812527
S	RRR	weight	0.647945310915722
S	RRS	weight	0.8337428182896096
S	RS	weight	0.2881878099421894
S	RSP	weight	0.5830688808277463
S	RSR	weight	0.8609689579211874
S	RSS	weight	0.3526518500985988
S	S	weight	0.9202936331984508
S	SP	weight	0.5812170286975358
S	SPP	weight	0.042558838870145
S	SPR	weight	0.338910358469258
S	SPS	weight	0.9346599496521424
S	SR	weight	0.4644840657791486
S	SRP	weight	0.473304683267155
S	SRR	weight	0.6807398259784748
S	SRS	weight	0.553660647715139
S	SS	weight	0.34325821943595825
S	SSP	weight	0.29152934385629514
S	SSR	weight	0.3256461143702071
S	SSS	weight	0.2927485172152472
SP	P	weight	0.906998397741292
SP	PP	weight	0.04082941576519572
SP	PPP	weight	0.2155518110517034
SP	PPR	weight	0.338010496428621
SP	PPS	weight	0.2751477878405554
SP	PR	weight	0.8956443167443877
SP	PRP	weight	0.31467041567067244
SP	PRR	weight	0.22277033532633062
SP	PRS	weight	0.11434213757840939
SP	PS	weight	0.6658861807634012
SP	PSP	weight	0.7822379294712565
SP	PSR	weight	0.8088345840162734
SP	PSS	weight	0.7104914815803911
SP	R	weight	0.7041593524711752
SP	RP	weight	0.1456660932773809
SP	RPP	weight	0.889796182473205
SP	RPR	weight	0.4411097693770163
SP	RPS	weight	0.5005754906113536
SP	RR	weight	0.6263618749335591
SP	RRP	weight	0.5371595947919338
SP	RRR	weight	0.36425220315138984
SP	RRS	weight	0.5723781284902907
SP	RS	weight	0.8314564092745433
SP	RSP	weight	0.1851499339535786
SP	RSR	weight	0.9796973963832286
SP	RSS	weight	0.17368264048872295
SP	S	weight	0.49839650772554345
SP	SP	weight	0.16968801024623603
SP	SPP	weight	0.9994439136409214
SP	SPR	weight	0.46245907381092055
SP	SPS	weight	0.7818371757211683
SP	SR	weight	0.8577715322424084
SP	SRP	weight	0.8968847163027388
SP	SRR	weight	0.1189976695565953
SP	SRS	weight	0.2477563355691743
SP	SS	weight	0.9426192167777142
SP	SSP	weight	0.49328832583974647
SP	SSR	weight	0.5414586172867979
SP	SSS	weight	0.999861540920077
SPP	P	weight	0.4201579000745691
SPP	PP	weight	0.21236421728514798
SPP	PPP	weight	0.9370431625577127
SPP	PPR	weight	0.6913789076176976
SPP	PPS	weight	0.4397043344813385
SPP	PR	weight	0.8922526975844066
SPP	PRP	weight	0.8067280294570588
SPP	PRR	weight	0.4062162269960574
SPP	PRS	weight	0.10957956517253875
SPP	PS	weight	0.9904534053909563
SPP	PSP	weight	0.9588053038340717
SPP	PSR	weight	0.5890743318843259
SPP	PSS	weight	0.9891055075987367
SPP	R	weight	0.15365350695076774
SPP	RP	weight	0.07449775750362098
SPP	RPP	weight	0.5369563699640323
SPP	RPR	weight	0.8623361426550624
SPP	RPS	weight	0.6242005775478517
SPP	RR	weight	0.661081624052468
SPP	RRP	weight	0.9388720993057698
SPP	RRR	weight	0.1143079055467281
SPP	RRS	weight	0.26240983108013194
SPP	RS	weight	0.04414685205629543
SPP	RSP	weight	0.10427886400266384
SPP	RSR	weight	0.5026896532370052
SPP	RSS	weight	0.1115582027982781
SPP	S	weight	0.3051591979450694
SPP	SP	weight	0.44366851006231744
SPP	SPP	weight	0.678255984752286
SPP	SPR	weight	0.9666016488441591
SPP	SPS	weight	0.4382465365342735
SPP	SR	weight	0.8381449785605759
SPP	SRP	weight	0.688896050930457
SPP	SRR	weight	0.7719375446576585
SPP	SRS	weight	0.8135283067963378
SPP	SS	weight	0.5359667688349867
SPP	SSP	weight	0.8650563075743612
SPP	SSR	weight	0.08262104903367373
SPP	SSS	weight	0.5574270749744246
SPR	P	weight	0.18531155508218222
SPR	PP	weight	0.8197112224353952
SPR	PPP	weight	0.5422077598291398
SPR	PPR	weight	0.9166462816741042
SPR	PPS	weight	0.22642582715642912
SPR	PR	weight	0.30206976944389874
SPR	PRP	weight	0.4246274201543022
SPR	PRR	weight	0.9953478866560551
SPR	PRS	weight	0.3097750956897768
SPR	PS	weight	0.7941848764894543
SPR	PSP	weight	0.39297246553975884
SPR	PSR	weight	0.023590315868163625
SPR	PSS	weight	0.08795149411420078
SPR	R	weight	0.23610849893386132
SPR	RP	weight	0.8311350491445022
SPR	RPP	weight	0.6297774766105939
SPR	RPR	weight	0.6353981655609836
SPR	RPS	weight	0.19582647594600788
SPR	RR	weight	0.35774855213241363
SPR	RRP	weight	0.25806154802787173
SPR	RRR	weight	0.6361823452703703
SPR	RRS	weight	0.8595209313104861
SPR	RS	weight	0.784005809975792
SPR	RSP	weight	0.1654760379903809
SPR	RSR	weight	0.7487222832888732
SPR	RSS	weight	0.1914348226235112
SPR	S	weight	0.9007479296768708
SPR	SP	weight	0.04733376218978114
SPR	SPP	weight	0.5484666419784625
SPR	SPR	weight	0.10297147068656187
SPR	SPS	weight	0.9533614682851995
SPR	SR	weight	0.9988951264809489
SPR	SRP	weight	0.278511971826055
SPR	SRR	weight	0.9081988276495312
SPR	SRS	weight	0.7952953575255634
SPR	SS	weight	0.5689093107917004
SPR	SSP	weight	0.7640035112471507
SPR	SSR	weight	0.7695906462097234
SPR	SSS	weight	0.02343507448920068
SPS	P	weight	0.4068122191622483
SPS	PP	weight	0.29969302266516984
SPS	PPP	weight	0.13944793220916651
SPS	PPR	weight	0.25248912416627467
SPS	PPS	weight	0.3766724713087025
SPS	PR	weight	0.03164943158454914
SPS	PRP	weight	0.6941502944600298
SPS	PRR	weight	0.35421906284959925
SPS	PRS	weight	0.9627582686796364
SPS	PS	weight	0.41540287536704557
SPS	PSP	weight	0.6826992813890961
SPS	PSR	weight	0.9763988726355128
SPS	PSS	weight	0.36916450947534185
SPS	R	weight	0.18139961574301977
SPS	RP	weight	0.3155927287501644
SPS	RPP	weight	0.6673517335860144
SPS	RPR	weight	0.7558927378812418
SPS	RPS	weight	0.9353888536036881
SPS	RR	weight	0.6246608179655394
SPS	RRP	weight	0.8766001549298732
SPS	RRR	weight	0.9243685643929926
SPS	RRS	weight	0.3450267869874717
SPS	RS	weight	0.7218238440780189
SPS	RSP	weight	0.6886758522365214
SPS	RSR	weight	0.0914577372705897
SPS	RSS	weight	0.2123067798021212
SPS	S	weight	0.036622271508683246
SPS	SP	weight	0.3575917954911382
SPS	SPP	weight	0.7338419728755533
SPS	SPR	weight	0.13117992093891018
SPS	SPS	weight	0.3587154035292661
SPS	SR	weight	0.43634672514833006
SPS	SRP	weight	0.5730756271026731
SPS	SRR	weight	0.16944687115743529
SPS	SRS	weight	0.5385119384313455
SPS	SS	weight	0.6583074671334831
SPS	SSP	weight	0.9509142293859119
SPS	SSR	weight	0.5745048950789806
SPS	SSS	weight	0.13396768715309548
SR	P	weight	0.26452859808206963
SR	PP	weight	0.042762462111125665
SR	PPP	weight	0.501207531708994
SR	PPR	weight	0.16161240518694497
SR	PPS	weight	0.82561994741491
SR	PR	weight	0.9021484130257854
SR	PRP	weight	0.10280451966234916
SR	PRR	weight	0.2658507802615887
SR	PRS	weight	0.679492530550549
SR	PS	weight	0.43831218222916957
SR	PSP	weight	0.5635809480617092
SR	PSR	weight	0.6366666663144326
SR	PSS	weight	0.8970187513648863
SR	R	weight	0.7214489357678538
SR	RP	weight	0.11103715609698206
SR	RPP	weight	0.2426709471958326
SR	RPR	weight	0.5745231218570817
SR	RPS	weight	0.7567150771843967
SR	RR	weight	0.0934442135964465
SR	RRP	weight	0.2559865920116017
SR	RRR	weight	0.25931999648886295
SR	RRS	weight	0.3300479046340523
SR	RS	weight	0.2496228391638018
SR	RSP	weight	0.28090193465451363
SR	RSR	weight	0.8016398552799577
SR	RSS	weight	0.6339859304663089
SR	S	weight	0.7248050858809618
SR	SP	weight	0.7083400563867496
SR	SPP	weight	0.5858812016496775
SR	SPR	weight	0.24127968779770992
SR	SPS	weight	0.5322559023530411
SR	SR	weight	0.10779230915930382
SR	SRP	weight	0.5622514099286949
SR	SRR	weight	0.7684306787790877
SR	SRS	weight	0.5218977481769701
SR	SS	weight	0.9135991325835642
SR	SSP	weight	0.6998090608821609
SR	SSR	weight	0.629289052978404
SR	SSS	weight	0.054270580252803846
SRP	P	weight	0.8386899491560922
SRP	PP	weight	0.8276557101570594
SRP	PPP	weight	0.9166785924229156
SRP	PPR	weight	0.28671628624892453
SRP	PPS	weight	0.4910475245306922
SRP	PR	weight	0.7256108423211522
SRP	PRP	weight	0.09975851333783059
SRP	PRR	weight	0.014673684883299232
SRP	PRS	weight	0.5820375444601223
SRP	PS	weight	0.23955503759511942
